12.93676584,31.09352101,-1.10087591,4.833865067,19.30379477,26.83164287,17.13397811,-150.8277646,12.39706489,14.84795954,4.53428463,7.513666272,6.642138641,25.75724315,6.798361162,0.038222263,12.59971588,13.39697674,3.01826402,7.082499743,18.82783537,25.90966056,9.584639296,-3.908004513,52.12075754,39.08481033,-1.961594405,0.481313091,-18.4435287,-1.946961129,-8.437666243,-2.13396905,-156.2488329,12.49502532,15.92507454,-5.10717495,-15.71861274,29.33002134,-2.796476007,35.81256817,15.14842796,14.72853215,-111.7716762,3.355220492,6.175812727,11.73096433,25.7281269,-21.36118819,18.68790614,-11.03064662,0.000289343,-29.4051963,-19.78102437,-17.807074,37.46043045,-92.86300815,4.095351415,-26.93341431,11.52974686,-20.92166647,4.612651674,6.855577797,-21.29274285,6.866128196,-10.4809279,4.134179106,14.22474112,-135.4286726,1.778029197,51.28196431,-4.90742425,12.78705262,27.07140945,2.670662224
1.757293812,12.36816881,-11.56375478,-2.436003417,12.40173651,13.82188246,5.659262347,-160.447701,5.209444082,6.195288489,-3.88778788,0.789194852,-3.671286421,8.11043719,-4.32202328,-10.82365066,-0.685705886,5.97429989,-2.653494021,-0.645221749,1.263250757,17.79217621,-4.020109034,-17.12316667,42.37416827,11.96495741,-11.84761777,-9.072973808,-28.97392308,-16.90714776,-8.904429163,-16.85817796,-165.067433,3.015677635,2.487105365,-20.6803845,-25.17862775,10.91540321,-11.40636779,26.41052449,-4.037131033,5.532223007,-89.49387086,-10.10915933,-4.370287809,2.568517219,14.11900911,-26.59789417,-0.297330266,-27.86467356,-5.264560108,-33.37923116,-39.62167439,-32.64740798,6.041329367,-126.8761713,-3.149984675,-34.89560379,-2.460759833,-23.25101205,-1.152720125,-4.727677301,-34.81354281,-10.83109438,-17.22458828,-7.301225743,16.55939485,-153.0004724,-37.59270472,45.93090946,-17.85759575,-3.69E-05,17.97559586,-6.740477498
0.345821781,14.3468166,-15.19963365,-6.554871901,10.69433715,14.72256945,6.474196598,-161.4206117,6.945823271,3.813777683,-8.712860391,-1.736276568,-4.516711483,7.798631225,-5.157407722,-12.4589256,-1.544127651,3.34562304,-4.639179297,-5.78394324,0.198666144,20.61816565,-4.974741014,-10.26032883,42.8517966,12.87110448,-11.24164114,-10.60697007,-27.23151871,-17.67713276,-13.82219208,-21.54638688,-167.5130331,6.512820708,5.91426308,-19.65759405,-23.80764276,11.62478508,-19.12125958,23.67748082,4.520309971,0.746913868,-89.06006553,-11.36353916,-7.765388345,-0.142878127,12.40389132,-19.24860015,7.922487524,-21.6697005,-14.60840956,-37.21901114,-27.22856473,-30.47874197,23.18540617,-120.1653344,-4.575320766,-29.80216292,0.716733476,-4.73635764,4.110156787,0.000230567,-28.02355092,-3.101316949,-29.20284942,-0.000163342,12.89104859,-152.8242722,-29.07843863,41.98385461,-14.8346756,0.61354687,14.38678227,-9.531617219
3.89134975,20.96846439,-7.998512527,-2.399740385,15.30719381,15.13543102,7.495567146,-157.0895738,10.79020246,8.987985093,-2.062932902,-0.676747988,1.383863456,10.54182526,-0.722792164,-7.352217867,3.303450583,7.27694619,1.765727471,-1.746664732,-6.840918468,25.06764001,-1.935178743,-11.81549099,48.40068037,14.25725156,-11.73366451,-8.916966332,-25.94863601,-14.74011775,-12.452955,-18.45459579,-158.1916332,-0.000215577,4.932435913,-14.6458036,-21.85365777,13.21716695,-15.57115136,27.37143714,7.737750974,5.124604728,-90.0122602,-4.078918985,-4.328488881,4.96437634,16.62877353,-23.21230613,7.571305315,-22.10872743,-2.61725901,-30.43032713,-14.43783491,-30.28907595,27.0031272,-116.5014975,-1.113292269,-31.80761197,-3.722773214,-24.65928143,1.113234905,-4.901733929,-20.56914274,-4.710539521,-18.23411055,-6.692105948,17.37870233,-152.0480721,-27.87017255,42.91079976,-15.77094855,3.463130627,20.69196868,-4.69575694
1.719877718,18.76911219,-13.7093914,-6.768608869,13.23943347,14.726328,7.10E+00,-163.4025101,1.03458165,12.69501161,-1.344005412,1.449780592,-0.110561606,8.255019295,-2.518176606,-10.04464528,1.101028818,7.41326934,-0.763911636,-4.869386224,8.842496919,20.96572316,-0.664236046,-2.011653143,44.34956413,12.13839863,-8.844687884,-11.20096259,-26.28349817,-7.913102744,-8.006717925,-13.6508047,-163.2872333,1.240828658,17.40905821,-16.32101315,-16.30667278,12.08754882,-13.90704314,26.29439346,4.485191977,4.987295588,-87.96545487,-13.14829881,-1.333589417,4.146711885,14.60065574,-17.05701211,8.267123105,-16.61675437,-13.96710846,-36.32834951,-11.49110509,-29.90727642,28.94802612,-114.7906606,-11.42599295,-35.67206102,-5.475279904,-16.58504881,1.7046619,-0.909698425,-29.3689427,7.527237906,-11.18937169,-9.112048554,16.84935607,-147.2858719,-26.13890646,46.5257627,-18.09812495,-11.21928562,25.55315509,-9.747896661
1.343405687,19.98075998,-10.62827027,-1.914477353,13.3601302,14.32061246,8.823955037,-161.1464465,4.467960839,7.772426794,-4.478077923,-0.531690829,-2.061986668,5.76821333,-0.313561048,-9.567497143,4.154607052,5.587592491,-1.6728772,2.119845982,5.313912306,19.7712388,-3.880509279,-12.7908153,45.8064479,12.77254571,-10.21571125,-9.004958856,-28.10912473,-14.88308774,-7.013480846,-15.17301361,-158.3568334,-1.320127107,11.33768051,-15.1792227,-24.40468779,9.799930685,-18.12793493,25.37834978,4.14563298,6.126986449,-76.23164954,-7.384678637,-5.764689952,3.16828888,14.80053794,-22.32271809,-10.5060591,-31.36478131,-11.45595791,-41.61473558,-29.59837527,-32.05174393,15.68792504,-117.5058237,-10.59332904,-34.29351007,-8.673786594,-11.4493944,4.463914456,-1.899662921,-30.22174266,-2.713984666,-17.85563282,-9.417991161,15.39800981,-152.9038099,-20.97064038,37.29969006,-20.67330136,-3.645701861,18.6813415,-6.621036383
4.065933656,18.74340777,-10.78914914,-6.395345837,11.96058406,17.5824226,1.577975197,-162.4563829,4.860340028,8.084841983,-3.425150433,-1.727162249,-3.965411729,5.899407364,-3.02694549,-14.52279653,-0.314814713,4.649915641,-3.355122812,-1.149829207,4.807327693,16.32475445,-3.68348025,-14.67397746,46.40633167,16.83569278,-12.78973462,-12.07895512,-29.0311386,-17.80707273,-5.959243767,-18.79922253,-164.1004335,1.369917128,1.921302802,-14.17943225,-24.5987028,9.231312554,-20.59182671,24.89230611,3.847073983,0.005677309,-91.15405035,-13.33005846,-6.943790488,3.882607837,12.79942015,-26.28342407,-8.037241314,-44.66980824,-17.78380736,-52.36797108,-36.22664546,-25.44907791,15.50882395,-113.5949869,-5.675665128,-31.39795912,-11.94229328,-15.18773998,-4.458832987,1.375372583,-22.65754262,1.084792761,-29.06789396,-8.614933767,11.83066355,-161.4894715,-24.99937429,36.38163521,-23.68347776,-5.585118105,19.9305279,-7.241176104
4.237461625,21.47805557,-9.711028016,-4.169214321,14.13441798,17.96388588,1.996995357,-159.0913192,4.198719217,11.35225717,-1.925222944,-3.007633669,-0.191836791,9.172601399,-1.171329932,-10.70037215,4.291763521,4.067238791,-0.56903009,1.759449301,8.78174308,33.5852701,-1.933451222,-13.00813962,47.13521543,11.34283986,-10.47775799,-10.18195138,-27.40499047,-15.47005772,-10.95400669,-15.96643144,-161.3050336,-2.032038637,-1.597074902,-13.5666418,-18.80171781,10.86369442,-20.0137185,26.96326243,1.829514986,4.262368169,-82.28203888,-3.422438288,-4.067891024,3.07184221,15.07630236,-19.27813005,-0.558423523,-23.12683518,-6.528656815,-41.20481036,-36.94091564,-27.4324119,31.66772287,-113.32415,-8.500001219,-30.36440817,-15.92979997,-8.380085571,-2.891580431,1.125408087,-29.96634258,-2.852429811,-17.82515509,-16.47087637,7.980317284,-149.8682713,-22.79610821,43.10058036,-22.86065416,-4.947534348,19.92771431,-3.634315825
-0.122010406,18.39670336,-19.03790689,-9.047082805,7.112948183,16.13334917,-0.214984483,-168.9872556,1.729098406,5.89467236,-5.808295455,-3.542105089,-6.593261852,2.914795434,-4.649714374,-13.03474348,-0.773658244,2.647561941,-5.835911767,-5.143272191,4.652158467,16.89778575,-7.178422193,-16.92330177,46.5740992,14.12898693,-17.27578136,-15.66094764,-30.35484789,-17.47004272,-19.48476961,-13.49864035,-169.9106337,-13.8879944,8.952547395,-19.41985135,-19.44273282,12.46707629,-17.99361028,20.62721875,2.17195599,1.31405903,-101.1312335,-8.374818114,-6.83999156,-0.706923416,8.222184571,-33.28783603,2.214394267,-31.16786212,-15.33950627,-44.27040562,-33.92418582,-36.81774589,27.05062179,-117.0143131,-12.79033731,-42.08885722,-14.19530667,-32.47943116,5.206672126,-12.39155641,-38.30614254,5.294347616,-23.22741623,-12.82581898,15.69197102,-157.1630711,-22.84184212,44.2045255,-21.20083056,-6.248950592,15.44790072,-10.16245555
1.664517563,19.40135115,-13.37478576,-6.370951289,10.65260299,14.48998445,5.209035677,-165.962192,5.784477596,9.825087548,-5.204367965,-3.763576509,-1.979686914,4.444989469,-2.391098816,-15.4865234,0.61591999,3.797885092,-3.894203985,2.775006317,3.766573854,16.7563014,-4.205393165,-14.94346393,43.50398297,16.38113401,-17.02680473,-12.3009439,-28.0816399,-15.07202771,-11.07753253,-19.51784927,-167.0152338,-2.802950168,1.941169691,-16.59984558,-24.16074783,12.73945816,-18.83150206,25.29417508,6.357396993,4.18974989,-71.32142822,-3.593197939,-6.503092096,0.901310957,12.24106678,-21.35554201,15.44821206,-20.35688905,-16.86435572,-49.69061504,-38.717456,-21.32907987,39.46952071,-114.8054762,-4.639859751,-34.06849357,-4.613338056,-26.54393143,3.87003242,-0.466564928,-27.64474896,2.150750326,-21.81153506,-6.637879297,15.33067412,-150.472565,-27.84627197,45.64920082,-14.0194292,0.243450636,17.16608713,-6.367595268
