0.000000,0.004797,0.005269,0.007388,0.005664,0.003577,0.002358,0.002542,0.003649,0.004265,0.012191,0.006105,0.006409,0.007282,0.006291,0.006471,0.003472,0.017411,0.012330,0.005677,0.001863,0.008418,0.008850,0.004238,0.001873,0.002565,0.004391,0.002139,0.002031,0.004479,0.002164,0.002748,0.009002,0.002360,0.001879,0.003049,0.004072,0.001817,0.002900,0.003330,0.002102,0.003700,0.001417,0.001268,0.004470,0.008024,0.006160,0.001477,0.002035,0.001067,0.002195,0.001302,0.001191,0.001005,0.001154,0.001558,0.000972,0.001209,0.001511,0.001292,0.000996,0.001174,0.001084,0.001135,0.001404,0.001324,0.001337,0.001597,0.001335,0.001675,0.001704,0.001657,0.007971,0.005777
0.004797,0.000000,0.007227,0.007263,0.003705,0.002790,0.001582,0.001714,0.003061,0.008999,0.006238,0.003842,0.003484,0.002923,0.020054,0.006223,0.004330,0.003962,0.006025,0.008225,0.002700,0.005453,0.003794,0.004632,0.002377,0.002368,0.002470,0.002763,0.002206,0.002915,0.001885,0.002243,0.006089,0.001799,0.001545,0.008108,0.003970,0.001820,0.002288,0.004587,0.001770,0.003847,0.001245,0.001439,0.004049,0.009108,0.002966,0.001240,0.001545,0.000956,0.001636,0.001120,0.000988,0.000892,0.001017,0.001402,0.000857,0.001027,0.001203,0.001056,0.000922,0.001060,0.000940,0.001045,0.001146,0.001064,0.001119,0.001344,0.001212,0.001375,0.001482,0.001565,0.010930,0.014525
0.005269,0.007227,0.000000,0.004649,0.006650,0.002310,0.001697,0.001721,0.002426,0.015912,0.005012,0.003142,0.005492,0.003119,0.008441,0.022051,0.009087,0.004047,0.009087,0.004437,0.001982,0.004115,0.003438,0.012666,0.001790,0.001920,0.002396,0.002005,0.001731,0.002534,0.001624,0.001915,0.011957,0.001653,0.001411,0.004129,0.002842,0.001506,0.001969,0.002887,0.001562,0.008084,0.001141,0.001202,0.002949,0.013087,0.002849,0.001163,0.001472,0.000898,0.001554,0.001053,0.000972,0.000849,0.000956,0.001250,0.000823,0.000986,0.001174,0.001038,0.000855,0.000979,0.000902,0.000959,0.001109,0.001060,0.001069,0.001243,0.001099,0.001283,0.001329,0.001350,0.006488,0.013801
0.007388,0.007263,0.004649,0.000000,0.003541,0.004444,0.001895,0.002191,0.005029,0.004451,0.018610,0.008153,0.003612,0.004188,0.009179,0.004846,0.003078,0.006621,0.006389,0.023271,0.002471,0.020847,0.007355,0.003465,0.002501,0.003270,0.003622,0.002997,0.002661,0.004870,0.002476,0.003185,0.005609,0.002391,0.001955,0.004374,0.007261,0.002214,0.003300,0.006014,0.002308,0.003013,0.001489,0.001516,0.008062,0.007043,0.004742,0.001493,0.001960,0.001095,0.002108,0.001322,0.001142,0.001015,0.001178,0.001700,0.000971,0.001196,0.001438,0.001232,0.001043,0.001229,0.001079,0.001202,0.001360,0.001239,0.001322,0.001644,0.001430,0.001695,0.001836,0.001902,0.016235,0.006479
0.005664,0.003705,0.006650,0.003541,0.000000,0.002193,0.002097,0.001968,0.002223,0.004705,0.004166,0.002939,0.021631,0.003910,0.004333,0.008946,0.005595,0.004511,0.007928,0.003208,0.001563,0.003503,0.003482,0.008070,0.001489,0.001769,0.002673,0.001645,0.001522,0.002519,0.001567,0.001854,0.009040,0.001707,0.001433,0.002587,0.002423,0.001382,0.001925,0.002255,0.001541,0.007606,0.001144,0.001065,0.002543,0.006100,0.003130,0.001199,0.001569,0.000910,0.001658,0.001080,0.001040,0.000871,0.000974,0.001225,0.000850,0.001030,0.001265,0.001116,0.000851,0.000980,0.000936,0.000949,0.001178,0.001157,0.001118,0.001267,0.001084,0.001324,0.001317,0.001282,0.004213,0.004940
0.003577,0.002790,0.002310,0.004444,0.002193,0.000000,0.002113,0.002989,0.022140,0.002226,0.004269,0.008505,0.002317,0.003775,0.002994,0.002416,0.001843,0.004171,0.002883,0.004203,0.002072,0.005262,0.005835,0.002003,0.002526,0.008148,0.005216,0.002965,0.003677,0.013102,0.005429,0.011194,0.002660,0.004750,0.003450,0.002390,0.008007,0.003472,0.012682,0.004328,0.004799,0.001854,0.002240,0.001695,0.008543,0.002803,0.005584,0.002215,0.003138,0.001453,0.003491,0.001868,0.001456,0.001309,0.001600,0.002723,0.001231,0.001600,0.001963,0.001599,0.001358,0.001697,0.001406,0.001639,0.001861,0.001567,0.001833,0.002588,0.002095,0.002679,0.003124,0.003080,0.003506,0.002643
0.002358,0.001582,0.001697,0.001895,0.002097,0.002113,0.000000,0.005552,0.001965,0.001548,0.002076,0.002236,0.002321,0.003432,0.001716,0.001837,0.001530,0.002618,0.002057,0.001756,0.001089,0.002063,0.002516,0.001675,0.001160,0.001720,0.003508,0.001251,0.001346,0.002464,0.001794,0.002043,0.001973,0.002515,0.002040,0.001336,0.001810,0.001370,0.002152,0.001527,0.001916,0.001645,0.001543,0.000943,0.001888,0.001843,0.003038,0.001845,0.002857,0.001247,0.002973,0.001604,0.001862,0.001240,0.001382,0.001514,0.001240,0.001646,0.002489,0.002092,0.001077,0.001290,0.001422,0.001196,0.002115,0.002372,0.001830,0.001852,0.001368,0.002049,0.001699,0.001417,0.001837,0.001683
0.002542,0.001714,0.001721,0.002191,0.001968,0.002989,0.005552,0.000000,0.002655,0.001593,0.002364,0.002871,0.002156,0.003826,0.001856,0.001847,0.001496,0.002956,0.002123,0.002029,0.001235,0.002446,0.003112,0.001633,0.001369,0.002344,0.005541,0.001489,0.001690,0.003536,0.002599,0.003041,0.002006,0.004560,0.003222,0.001460,0.002282,0.001777,0.003268,0.001826,0.002899,0.001574,0.002115,0.001107,0.002388,0.001931,0.004055,0.002645,0.005688,0.001547,0.006347,0.002148,0.002206,0.001496,0.001759,0.002081,0.001465,0.002097,0.003517,0.002577,0.001313,0.001652,0.001738,0.001509,0.002883,0.002759,0.002465,0.002734,0.001808,0.003167,0.002448,0.001891,0.002033,0.001773
0.003649,0.003061,0.002426,0.005029,0.002223,0.022140,0.001965,0.002655,0.000000,0.002364,0.004598,0.008995,0.002329,0.003550,0.003258,0.002518,0.001915,0.004131,0.002993,0.004875,0.002284,0.005845,0.005721,0.002074,0.002814,0.008640,0.004452,0.003388,0.004097,0.009623,0.004876,0.008300,0.002764,0.003937,0.003056,0.002640,0.012083,0.003593,0.008535,0.005368,0.004190,0.001910,0.002099,0.001783,0.012488,0.002969,0.004998,0.002040,0.002751,0.001388,0.003018,0.001748,0.001368,0.001250,0.001517,0.002569,0.001176,0.001502,0.001804,0.001493,0.001315,0.001621,0.001332,0.001580,0.001722,0.001464,0.001704,0.002365,0.001998,0.002422,0.002873,0.003010,0.003841,0.002832
0.004265,0.008999,0.015912,0.004451,0.004705,0.002226,0.001548,0.001593,0.002364,0.000000,0.004465,0.002940,0.004083,0.002702,0.008613,0.009338,0.008231,0.003449,0.006224,0.004487,0.002184,0.003822,0.003087,0.008367,0.001901,0.001903,0.002183,0.002129,0.001772,0.002378,0.001592,0.001857,0.007173,0.001577,0.001365,0.005236,0.002823,0.001518,0.001899,0.003039,0.001520,0.006270,0.001116,0.001248,0.002894,0.009078,0.002563,0.001126,0.001398,0.000880,0.001472,0.001024,0.000933,0.000830,0.000934,0.001231,0.000802,0.000954,0.001121,0.000994,0.000845,0.000963,0.000876,0.000947,0.001064,0.001010,0.001033,0.001206,0.001083,0.001238,0.001300,0.001344,0.006091,0.014010
